session_duration,base_fare_usd,age,married,has_children,hotel_booked,hotel_discount,p_treat,p_control,uplift,uplift_segment,p_book,expected_value,decision,user_id
1.53,0.0,42,1,1,1,1,0.25,0.13,0.12,Persuadable,0.15,-2.94,Low Priority,527507
0.52,0.0,20,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.73,Low Priority,529520
0.72,0.0,43,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.9,Low Priority,531511
1.25,0.0,29,0,0,0,0,0.13,0.12,0.01,Sure Thing,0.13,-13.98,Low Priority,532607
2.9,439.27,28,0,0,1,0,0.93,0.92,0.01,Sure Thing,0.93,-13.79,No Discount (Sure Thing),536050
0.48,0.0,53,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.61,Low Priority,536658
1.57,0.0,51,0,1,0,0,0.26,0.13,0.14,Persuadable,0.14,-1.15,Low Priority,538167
0.72,0.0,40,1,1,0,1,0.01,0.01,0.01,Sure Thing,0.01,-14.38,Low Priority,542036
2.58,565.67,39,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.14,No Discount (Sure Thing),543716
2.7,0.0,51,1,1,0,0,0.25,0.15,0.09,Persuadable,0.17,-5.51,Low Priority,545318
0.97,0.0,39,1,1,0,0,0.01,0.01,0.0,Sure Thing,0.01,-14.51,Low Priority,549235
1.25,0.0,16,0,0,0,0,0.11,0.11,0.01,Sure Thing,0.11,-14.41,Low Priority,551600
0.4,0.0,32,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.64,Low Priority,551718
2.13,534.43,46,0,1,1,0,0.89,0.9,-0.0,Lost Cause,0.88,-15.4,No Discount (Sure Thing),559368
2.23,0.0,21,0,0,1,1,0.24,0.14,0.1,Persuadable,0.15,-4.91,Low Priority,562032
1.67,0.0,63,1,1,0,0,0.2,0.15,0.06,Sure Thing,0.16,-9.5,Low Priority,563375
5.02,528.15,41,1,1,1,1,0.91,0.93,-0.02,Do Not Disturb,0.92,-17.03,No Discount (Sure Thing),563588
2.93,0.0,34,1,1,0,0,0.24,0.17,0.07,Sure Thing,0.17,-7.89,Low Priority,564434
0.75,0.0,49,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.92,Low Priority,566650
1.5,0.0,40,0,1,1,0,0.24,0.12,0.11,Persuadable,0.14,-3.93,Low Priority,568060
2.13,0.0,21,0,1,0,0,0.23,0.13,0.1,Persuadable,0.15,-5.0,Low Priority,570625
0.12,0.0,38,0,0,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.01,Avoid (Do Not Disturb),573588
3.23,340.73,50,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.92,-17.47,No Discount (Sure Thing),574489
1.47,1688.06,37,0,0,0,0,0.11,0.11,0.0,Lost Cause,0.07,-14.88,Low Priority,575756
8.87,0.0,38,1,0,0,0,0.24,0.15,0.1,Persuadable,0.18,-5.33,Low Priority,577007
2.5,379.78,44,0,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.18,No Discount (Sure Thing),580212
1.2,0.0,41,1,0,0,0,0.11,0.12,-0.01,Do Not Disturb,0.13,-15.99,Avoid (Do Not Disturb),582768
0.73,0.0,29,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,-14.54,Low Priority,582828
0.35,0.0,35,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.81,Low Priority,584115
1.6,0.0,40,0,1,1,0,0.23,0.13,0.11,Persuadable,0.14,-4.25,Low Priority,587538
6.5,0.0,36,0,0,0,0,0.26,0.14,0.13,Persuadable,0.17,-2.42,Low Priority,590095
0.92,0.0,58,1,1,0,1,0.01,0.01,0.01,Sure Thing,0.01,-14.5,Low Priority,593047
0.52,0.0,29,0,0,0,0,0.01,0.01,0.0,Sure Thing,0.01,-14.54,Low Priority,593244
1.65,0.0,34,0,0,0,0,0.21,0.13,0.08,Persuadable,0.13,-7.0,Low Priority,595624
0.37,0.0,37,1,0,0,0,0.01,0.0,0.0,Lost Cause,0.01,-14.79,Low Priority,606290
2.47,62.37,37,0,0,1,1,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.07,No Discount (Sure Thing),609393
2.43,0.0,16,0,0,0,0,0.22,0.14,0.08,Persuadable,0.14,-6.51,Low Priority,609683
3.55,268.45,53,1,0,1,0,0.92,0.93,-0.0,Lost Cause,0.93,-15.49,No Discount (Sure Thing),614933
2.87,369.72,47,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.01,No Discount (Sure Thing),620300
0.5,0.0,27,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.79,Low Priority,622293
0.48,0.0,39,1,1,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.49,Low Priority,624593
0.53,0.0,42,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.4,Low Priority,624636
1.42,229.61,47,1,1,0,1,0.08,0.14,-0.07,Do Not Disturb,0.12,-21.74,Avoid (Do Not Disturb),627158
2.13,345.06,30,0,0,0,0,0.87,0.89,-0.02,Do Not Disturb,0.89,-17.34,No Discount (Sure Thing),633195
2.35,250.11,53,1,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.14,No Discount (Sure Thing),640968
2.25,279.35,49,0,0,1,0,0.89,0.92,-0.03,Do Not Disturb,0.92,-18.45,No Discount (Sure Thing),645685
1.87,520.95,53,0,0,1,0,0.18,0.29,-0.11,Do Not Disturb,0.26,-26.04,Avoid (Do Not Disturb),652040
1.97,493.83,41,1,0,1,0,0.54,0.72,-0.18,Do Not Disturb,0.7,-33.09,No Discount (Sure Thing),662010
1.87,0.0,47,1,1,0,0,0.24,0.13,0.11,Persuadable,0.15,-4.13,Low Priority,671066
2.35,281.88,48,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.03,No Discount (Sure Thing),680424
0.4,0.0,28,1,1,0,1,0.01,0.01,0.0,Lost Cause,0.01,-14.77,Low Priority,694265
0.25,0.0,69,1,0,0,0,0.02,0.0,0.01,Sure Thing,0.01,-13.63,Low Priority,700289
1.77,0.0,57,1,0,0,0,0.23,0.13,0.09,Persuadable,0.14,-5.64,Low Priority,713557
3.98,288.69,41,1,1,1,0,0.91,0.92,-0.01,Do Not Disturb,0.92,-16.08,No Discount (Sure Thing),714420
0.62,0.0,45,0,0,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.03,Avoid (Do Not Disturb),714504
3.43,0.0,40,0,0,0,1,0.25,0.16,0.09,Persuadable,0.18,-5.93,Low Priority,715059
3.05,552.72,36,0,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.42,No Discount (Sure Thing),417679
0.23,0.0,41,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.37,Low Priority,473467
1.52,0.0,37,0,0,1,0,0.22,0.13,0.09,Persuadable,0.13,-5.63,Low Priority,477316
0.98,0.0,34,0,1,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.06,Avoid (Do Not Disturb),479101
0.72,0.0,70,0,0,0,0,0.02,0.0,0.01,Sure Thing,0.01,-13.63,Low Priority,503049
2.47,0.0,16,0,1,0,0,0.21,0.13,0.08,Sure Thing,0.14,-7.3,Low Priority,503773
2.25,332.21,53,0,1,1,0,0.88,0.92,-0.05,Do Not Disturb,0.92,-19.71,No Discount (Sure Thing),509421
0.4,0.0,46,1,1,0,1,0.01,0.0,0.01,Sure Thing,0.01,-14.47,Low Priority,510067
1.53,0.0,39,0,0,0,0,0.23,0.12,0.11,Persuadable,0.13,-4.33,Low Priority,511851
0.27,0.0,63,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.99,Low Priority,512190
1.22,0.0,48,0,1,0,0,0.13,0.1,0.02,Sure Thing,0.12,-12.76,Low Priority,512303
2.75,4231.56,39,0,1,1,0,0.86,0.74,0.12,Persuadable,0.77,-3.3,No Discount (Sure Thing),513869
3.05,684.54,54,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.92,-16.74,No Discount (Sure Thing),513917
1.72,0.0,38,0,1,1,0,0.24,0.13,0.11,Persuadable,0.14,-4.22,Low Priority,514617
0.75,0.0,35,0,0,0,0,0.0,0.01,-0.0,Lost Cause,0.01,-15.1,Avoid (Do Not Disturb),515139
1.05,0.0,37,0,0,0,0,0.01,0.02,-0.01,Do Not Disturb,0.02,-16.11,Avoid (Do Not Disturb),516593
0.98,0.0,75,0,0,0,0,0.1,0.01,0.08,Persuadable,0.01,-6.6,Low Priority,516697
0.9,0.0,39,1,0,0,1,0.01,0.0,0.0,Sure Thing,0.01,-14.53,Low Priority,517370
5.48,43.93,49,0,0,1,1,0.91,0.93,-0.02,Do Not Disturb,0.93,-16.58,No Discount (Sure Thing),519631
0.65,0.0,47,0,0,0,1,0.01,0.01,0.0,Lost Cause,0.01,-14.86,Low Priority,520497
5.72,531.31,40,0,0,1,0,0.91,0.93,-0.01,Do Not Disturb,0.92,-16.48,No Discount (Sure Thing),521066
4.63,676.08,37,1,0,1,0,0.91,0.93,-0.01,Do Not Disturb,0.93,-16.26,No Discount (Sure Thing),523271
4.03,739.39,51,1,1,1,0,0.9,0.92,-0.02,Do Not Disturb,0.92,-17.24,No Discount (Sure Thing),525356
0.78,0.0,22,0,0,0,1,0.01,0.01,0.01,Sure Thing,0.01,-14.35,Low Priority,526184
1.73,769.49,54,1,1,0,0,0.09,0.13,-0.04,Do Not Disturb,0.12,-18.81,Avoid (Do Not Disturb),526913
2.35,231.64,35,0,0,1,1,0.91,0.93,-0.03,Do Not Disturb,0.93,-17.5,No Discount (Sure Thing),528844
0.25,0.0,38,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.72,Low Priority,530949
2.07,428.77,46,0,0,1,0,0.86,0.91,-0.04,Do Not Disturb,0.88,-19.3,No Discount (Sure Thing),531020
7.0,0.0,57,1,1,0,1,0.21,0.13,0.08,Persuadable,0.16,-6.77,Low Priority,531868
8.48,185.24,25,0,0,1,0,0.92,0.94,-0.02,Do Not Disturb,0.94,-17.3,No Discount (Sure Thing),535136
2.98,0.0,39,0,0,1,0,0.24,0.15,0.09,Persuadable,0.18,-6.17,Low Priority,537507
0.62,0.0,42,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.8,Low Priority,540014
2.87,680.08,48,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.92,-16.91,No Discount (Sure Thing),540572
1.9,0.0,39,0,0,0,0,0.23,0.13,0.1,Persuadable,0.14,-4.95,Low Priority,542767
1.85,0.0,35,0,0,0,1,0.21,0.13,0.08,Sure Thing,0.14,-7.38,Low Priority,545209
1.73,0.0,43,0,0,0,0,0.23,0.12,0.11,Persuadable,0.13,-3.91,Low Priority,546756
2.9,891.92,42,1,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.3,No Discount (Sure Thing),546864
0.52,0.0,41,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.67,Low Priority,547693
1.08,256.88,38,0,1,0,0,0.05,0.1,-0.05,Do Not Disturb,0.09,-20.21,Avoid (Do Not Disturb),548961
4.17,0.0,29,0,1,0,0,0.27,0.15,0.12,Persuadable,0.16,-2.86,Low Priority,549251
1.05,0.0,50,0,1,0,0,0.02,0.02,0.0,Lost Cause,0.02,-14.83,Low Priority,552734
10.3,0.0,77,1,0,0,0,0.37,0.19,0.19,Persuadable,0.2,3.52,Give Discount,563831
0.87,0.0,41,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.86,Low Priority,565377
1.8,0.0,65,1,0,0,0,0.22,0.14,0.08,Persuadable,0.14,-6.73,Low Priority,566097
0.48,0.0,39,0,0,0,1,0.01,0.01,0.0,Lost Cause,0.01,-14.8,Low Priority,566152
2.35,0.0,28,0,1,1,0,0.26,0.16,0.1,Persuadable,0.17,-4.98,Low Priority,567342
3.43,600.26,36,0,0,1,1,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.1,No Discount (Sure Thing),567682
3.52,1263.31,45,0,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.92,-15.94,No Discount (Sure Thing),570215
2.62,1468.53,55,0,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.92,-16.12,No Discount (Sure Thing),571566
0.37,0.0,49,1,0,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.44,Low Priority,573122
2.7,690.44,50,1,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-15.88,No Discount (Sure Thing),573189
1.57,404.42,44,0,0,0,0,0.08,0.12,-0.04,Do Not Disturb,0.07,-18.95,Avoid (Do Not Disturb),574513
0.97,0.0,42,1,1,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.42,Low Priority,576663
3.32,0.0,77,1,0,0,0,0.33,0.16,0.17,Persuadable,0.15,2.27,Give Discount,579971
1.43,0.0,42,1,0,0,1,0.23,0.13,0.1,Persuadable,0.14,-5.27,Low Priority,582333
0.62,0.0,65,0,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.45,Low Priority,583342
3.7,267.0,54,1,0,1,0,0.92,0.93,-0.0,Lost Cause,0.93,-15.43,No Discount (Sure Thing),584998
0.65,0.0,44,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.6,Low Priority,586656
0.62,0.0,42,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.99,Low Priority,587675
1.7,0.0,37,1,1,0,0,0.25,0.14,0.11,Persuadable,0.16,-4.28,Low Priority,589259
0.37,0.0,35,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.81,Low Priority,592445
2.37,2280.36,52,0,1,1,0,0.88,0.81,0.06,Sure Thing,0.85,-8.51,No Discount (Sure Thing),594188
7.2,336.25,52,0,0,1,0,0.91,0.93,-0.02,Do Not Disturb,0.92,-16.62,No Discount (Sure Thing),595852
2.47,0.0,51,1,0,0,0,0.24,0.15,0.08,Persuadable,0.18,-6.58,Low Priority,604617
2.97,485.52,43,0,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.29,No Discount (Sure Thing),608860
0.38,0.0,48,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.95,Low Priority,621085
0.6,0.0,31,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.86,Low Priority,621607
0.23,0.0,22,0,1,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.38,Low Priority,627729
1.85,0.0,44,0,0,0,0,0.23,0.12,0.11,Persuadable,0.13,-4.09,Low Priority,629952
1.6,0.0,47,1,1,0,0,0.25,0.13,0.12,Persuadable,0.15,-3.22,Low Priority,631993
2.12,372.64,49,1,0,1,0,0.89,0.9,-0.01,Do Not Disturb,0.89,-16.05,No Discount (Sure Thing),634130
1.18,0.0,37,1,0,0,0,0.12,0.1,0.02,Sure Thing,0.12,-13.16,Low Priority,645168
0.38,0.0,21,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.77,Low Priority,683976
3.37,0.0,49,0,1,0,0,0.23,0.14,0.09,Persuadable,0.17,-5.97,Low Priority,704652
0.48,0.0,57,1,0,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.15,Low Priority,713557
1.23,0.0,34,1,0,1,0,0.12,0.13,-0.01,Do Not Disturb,0.13,-16.35,Avoid (Do Not Disturb),716337
1.23,0.0,66,1,0,0,0,0.1,0.13,-0.02,Do Not Disturb,0.14,-17.4,Avoid (Do Not Disturb),716801
0.25,0.0,30,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.63,Low Priority,717149
0.4,0.0,64,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.75,Low Priority,717546
0.48,0.0,51,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.61,Low Priority,361759
5.08,466.36,30,0,0,1,1,0.91,0.93,-0.01,Do Not Disturb,0.92,-16.27,No Discount (Sure Thing),421515
1.92,0.0,29,0,0,1,0,0.23,0.13,0.09,Persuadable,0.15,-5.91,Low Priority,461744
1.1,0.0,25,0,0,0,0,0.07,0.04,0.03,Sure Thing,0.04,-12.31,Low Priority,486823
16.02,362.9,36,0,0,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.0,No Discount (Sure Thing),499990
2.83,441.38,40,0,1,0,1,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.11,No Discount (Sure Thing),500493
1.97,0.0,24,1,1,0,1,0.25,0.16,0.09,Persuadable,0.16,-6.1,Low Priority,505066
2.32,0.0,54,0,0,0,0,0.25,0.15,0.1,Persuadable,0.18,-5.14,Low Priority,511739
2.48,0.0,37,1,0,1,1,0.23,0.16,0.07,Sure Thing,0.19,-8.04,Low Priority,511859
2.4,707.18,52,0,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.27,No Discount (Sure Thing),512801
0.37,0.0,26,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.79,Low Priority,513956
0.85,0.0,40,1,0,0,0,0.01,0.0,0.0,Sure Thing,0.01,-14.53,Low Priority,515243
2.7,434.8,37,1,0,1,1,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.01,No Discount (Sure Thing),516375
0.6,0.0,41,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.37,Low Priority,516507
0.78,0.0,55,1,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.6,Low Priority,518516
1.38,0.0,69,1,0,1,0,0.17,0.12,0.05,Sure Thing,0.13,-10.03,Low Priority,518642
1.35,0.0,45,1,1,0,0,0.21,0.12,0.09,Persuadable,0.14,-5.78,Low Priority,518998
2.08,0.0,16,0,1,0,0,0.21,0.13,0.08,Persuadable,0.15,-7.12,Low Priority,520314
2.7,0.0,32,0,0,0,1,0.25,0.16,0.09,Persuadable,0.17,-6.19,Low Priority,521286
2.95,2292.77,33,0,0,0,0,0.91,0.75,0.16,Persuadable,0.83,0.89,Give Discount,521491
2.72,0.0,20,0,0,0,0,0.23,0.14,0.09,Persuadable,0.15,-5.99,Low Priority,523824
1.15,388.91,32,0,0,0,0,0.04,0.12,-0.08,Do Not Disturb,0.07,-23.29,Avoid (Do Not Disturb),524644
2.15,0.0,31,0,1,0,0,0.23,0.15,0.09,Persuadable,0.15,-6.25,Low Priority,525515
3.2,0.0,47,0,0,0,0,0.25,0.15,0.11,Persuadable,0.18,-4.2,Low Priority,526445
0.53,0.0,45,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.61,Low Priority,527886
0.27,0.0,41,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.37,Low Priority,531339
1.87,0.0,34,0,0,0,0,0.21,0.13,0.08,Persuadable,0.14,-7.02,Low Priority,532823
2.07,0.0,52,1,0,1,0,0.24,0.14,0.1,Persuadable,0.17,-5.11,Low Priority,533782
3.03,907.24,48,0,1,1,0,0.9,0.93,-0.03,Do Not Disturb,0.92,-17.93,No Discount (Sure Thing),533990
0.83,0.0,46,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.46,Low Priority,535644
0.85,0.0,37,1,0,0,0,0.01,0.0,0.0,Lost Cause,0.01,-14.79,Low Priority,539611
2.02,0.0,39,1,0,0,1,0.23,0.15,0.08,Persuadable,0.18,-7.18,Low Priority,543052
0.58,0.0,41,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.37,Low Priority,547336
4.18,0.0,43,0,0,0,0,0.25,0.15,0.1,Persuadable,0.17,-4.76,Low Priority,547663
3.97,58.96,47,1,1,1,1,0.91,0.92,-0.02,Do Not Disturb,0.93,-16.62,No Discount (Sure Thing),549154
1.12,0.0,37,0,1,0,0,0.09,0.03,0.06,Sure Thing,0.03,-8.72,Low Priority,549623
1.57,0.0,20,0,0,0,0,0.19,0.13,0.07,Sure Thing,0.13,-8.19,Low Priority,551431
1.25,0.0,37,0,0,0,0,0.11,0.12,-0.0,Lost Cause,0.12,-15.33,Avoid (Do Not Disturb),554532
1.95,118.26,33,0,0,1,0,0.69,0.68,0.0,Lost Cause,0.69,-14.71,Low Priority,555934
1.63,0.0,32,1,1,0,0,0.27,0.14,0.13,Persuadable,0.16,-2.12,Low Priority,562832
0.27,0.0,52,1,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.59,Low Priority,564369
1.63,0.0,44,0,1,0,0,0.24,0.12,0.12,Persuadable,0.14,-3.17,Low Priority,565508
0.77,0.0,44,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.98,Low Priority,567211
1.68,0.0,31,0,0,0,0,0.21,0.13,0.08,Persuadable,0.13,-7.06,Low Priority,568371
0.52,0.0,18,0,0,0,1,0.01,0.0,0.0,Lost Cause,0.01,-14.74,Low Priority,570242
3.23,0.0,42,1,1,0,0,0.23,0.15,0.07,Sure Thing,0.17,-7.6,Low Priority,575253
5.35,402.74,42,1,1,1,0,0.9,0.92,-0.02,Do Not Disturb,0.92,-17.1,No Discount (Sure Thing),576691
1.88,0.0,19,0,1,0,0,0.21,0.13,0.08,Persuadable,0.13,-6.63,Low Priority,576846
1.9,0.0,40,0,0,0,0,0.24,0.13,0.11,Persuadable,0.14,-4.13,Low Priority,580402
2.9,0.0,55,0,0,0,0,0.25,0.15,0.1,Persuadable,0.18,-4.89,Low Priority,582319
2.33,569.9,35,0,0,1,0,0.9,0.93,-0.03,Do Not Disturb,0.93,-17.75,No Discount (Sure Thing),586762
4.48,0.0,42,0,0,0,0,0.25,0.14,0.11,Persuadable,0.17,-3.83,Low Priority,590829
1.83,424.38,45,0,1,0,0,0.27,0.29,-0.02,Do Not Disturb,0.31,-17.3,Avoid (Do Not Disturb),591003
0.9,0.0,63,0,0,0,1,0.01,0.01,0.0,Lost Cause,0.01,-14.82,Low Priority,594948
1.1,0.0,56,1,0,0,0,0.09,0.02,0.07,Sure Thing,0.03,-8.38,Low Priority,595122
0.75,0.0,44,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.6,Low Priority,603715
0.97,0.0,38,0,0,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.13,Avoid (Do Not Disturb),607998
1.53,339.05,47,1,0,0,0,0.1,0.13,-0.04,Do Not Disturb,0.07,-18.66,Avoid (Do Not Disturb),610806
0.27,0.0,33,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.9,Low Priority,611371
1.57,0.0,26,1,0,0,0,0.24,0.14,0.1,Persuadable,0.14,-4.89,Low Priority,618230
5.35,416.79,47,0,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.92,-16.19,No Discount (Sure Thing),619615
0.73,0.0,45,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.61,Low Priority,622149
0.65,0.0,39,1,1,0,1,0.01,0.01,0.01,Sure Thing,0.01,-14.49,Low Priority,624593
0.38,0.0,16,0,1,0,0,0.01,0.01,-0.0,Lost Cause,0.01,-15.33,Avoid (Do Not Disturb),627518
0.37,0.0,43,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.34,Low Priority,630097
5.85,0.0,36,1,0,0,0,0.24,0.15,0.09,Persuadable,0.18,-5.56,Low Priority,634824
0.12,0.0,63,1,1,0,0,0.02,0.01,0.01,Sure Thing,0.01,-14.02,Low Priority,642578
2.63,941.99,39,1,0,1,0,0.91,0.93,-0.02,Do Not Disturb,0.92,-16.62,No Discount (Sure Thing),643929
2.68,0.0,57,1,1,0,0,0.22,0.15,0.07,Sure Thing,0.16,-7.98,Low Priority,644639
2.87,315.13,41,1,0,1,0,0.92,0.93,-0.01,Do Not Disturb,0.93,-16.48,No Discount (Sure Thing),650079
2.37,331.07,40,0,0,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.03,No Discount (Sure Thing),663565
2.95,0.0,30,0,0,0,0,0.27,0.16,0.11,Persuadable,0.17,-4.12,Low Priority,678547
0.75,0.0,43,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.9,Low Priority,690422
7.38,415.59,49,0,1,1,0,0.9,0.93,-0.03,Do Not Disturb,0.92,-17.7,No Discount (Sure Thing),704652
1.55,0.0,21,0,0,0,0,0.22,0.13,0.09,Persuadable,0.13,-5.51,Low Priority,708887
4.22,89.68,36,0,1,1,0,0.9,0.93,-0.02,Do Not Disturb,0.92,-17.23,No Discount (Sure Thing),720860
1.45,0.0,27,0,0,1,0,0.21,0.13,0.09,Persuadable,0.14,-6.43,Low Priority,348817
0.62,0.0,51,1,1,0,0,0.01,0.01,0.01,Sure Thing,0.01,-14.41,Low Priority,420648
1.9,0.0,46,1,0,0,0,0.25,0.13,0.12,Persuadable,0.14,-3.11,Low Priority,473343
1.73,285.5,39,1,1,1,0,0.1,0.19,-0.09,Do Not Disturb,0.15,-23.92,Avoid (Do Not Disturb),487036
3.03,369.1,55,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-16.85,No Discount (Sure Thing),497042
2.57,634.04,26,0,0,1,0,0.93,0.92,0.01,Sure Thing,0.93,-14.26,No Discount (Sure Thing),505916
0.62,0.0,47,1,1,0,1,0.01,0.01,0.0,Sure Thing,0.01,-14.52,Low Priority,506427
0.88,0.0,38,1,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.7,Low Priority,508111
0.88,0.0,31,0,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.92,Low Priority,511208
4.72,135.8,36,0,0,1,0,0.91,0.93,-0.02,Do Not Disturb,0.92,-16.9,No Discount (Sure Thing),512693
2.7,460.53,56,0,0,1,0,0.91,0.93,-0.01,Do Not Disturb,0.92,-16.26,No Discount (Sure Thing),512984
2.2,26.19,44,0,1,1,0,0.87,0.93,-0.06,Do Not Disturb,0.92,-21.03,No Discount (Sure Thing),519357
2.65,0.0,42,1,0,0,0,0.24,0.16,0.08,Persuadable,0.18,-7.13,Low Priority,519893
4.95,0.0,56,1,0,0,0,0.24,0.14,0.1,Persuadable,0.16,-5.0,Low Priority,520619
2.02,0.0,48,1,0,0,0,0.24,0.15,0.1,Persuadable,0.17,-5.1,Low Priority,521658
0.62,0.0,45,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.61,Low Priority,522445
2.73,433.29,40,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.93,-17.15,No Discount (Sure Thing),523158
5.27,259.0,51,1,0,1,0,0.91,0.93,-0.01,Do Not Disturb,0.92,-16.14,No Discount (Sure Thing),524615
0.37,0.0,38,1,0,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.72,Low Priority,530949
0.35,0.0,19,0,1,0,0,0.01,0.01,0.0,Lost Cause,0.01,-14.78,Low Priority,532627
2.28,0.0,46,0,0,0,0,0.25,0.15,0.1,Persuadable,0.18,-5.32,Low Priority,532721
3.47,484.0,31,1,1,1,0,0.91,0.92,-0.01,Do Not Disturb,0.93,-16.46,No Discount (Sure Thing),533742
2.43,454.11,33,0,0,1,0,0.91,0.93,-0.01,Do Not Disturb,0.93,-16.42,No Discount (Sure Thing),535060
1.28,0.0,37,0,0,0,1,0.18,0.12,0.06,Sure Thing,0.13,-8.68,Low Priority,535177
0.88,0.0,43,1,0,0,0,0.01,0.0,0.01,Sure Thing,0.01,-14.34,Low Priority,537098
5.12,190.99,28,0,1,0,0,0.92,0.91,0.01,Sure Thing,0.92,-14.07,No Discount (Sure Thing),538108
3.9,0.0,26,0,1,0,0,0.24,0.15,0.09,Persuadable,0.17,-6.48,Low Priority,538321
2.08,0.0,58,1,0,1,1,0.26,0.15,0.11,Persuadable,0.17,-4.28,Low Priority,539637
1.37,0.0,16,0,0,0,0,0.17,0.11,0.06,Sure Thing,0.12,-8.75,Low Priority,546121
