session_duration,page_clicks,base_fare_usd,age,married,has_children,hotel_booked,hotel_discount,p_treat,p_control,uplift,uplift_segment,p_book,decision,expected_value,user_id
1.78,15,176.68,52,1,1,1,0,0.33,0.5,-0.17,Do Not Disturb,0.45,Avoid (Do Not Disturb),49.98,445351
1.53,12,271.31,45,1,0,0,1,0.01,0.0,0.01,Sure Thing,0.01,No Action,0.1,497475
3.88,31,645.61,31,0,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.79,512197
5.75,46,192.18,38,0,0,1,0,0.92,0.94,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.39,512786
4.43,36,326.24,55,1,1,1,0,0.93,0.95,-0.02,Sure Thing,0.94,No Discount (Sure Thing),94.63,516089
1.53,12,590.95,27,0,1,0,0,0.02,0.0,0.02,Sure Thing,0.01,No Action,0.05,516178
2.47,20,390.05,34,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,519430
2.63,21,1320.99,29,0,0,1,0,0.93,0.95,-0.01,Sure Thing,0.94,No Discount (Sure Thing),94.54,524923
4.68,38,677.08,43,1,1,1,0,0.94,0.94,-0.01,Sure Thing,0.94,No Discount (Sure Thing),94.44,532106
2.0,16,484.64,28,0,0,1,0,0.81,0.78,0.04,Sure Thing,0.78,No Discount (Sure Thing),77.69,554213
3.32,27,386.88,41,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.9,561013
3.17,25,87.17,48,1,0,1,0,0.95,0.95,-0.0,Sure Thing,0.95,No Discount (Sure Thing),95.12,571819
4.58,37,292.36,50,1,1,1,0,0.93,0.95,-0.02,Sure Thing,0.94,No Discount (Sure Thing),94.59,572908
3.2,26,508.33,54,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.04,575459
2.33,19,512.22,27,0,1,1,0,0.95,0.95,-0.0,Sure Thing,0.95,No Discount (Sure Thing),94.6,578993
2.28,18,4447.29,48,0,0,1,1,0.86,0.77,0.09,Persuadable,0.79,No Discount (Sure Thing),77.03,588507
2.2,18,490.63,38,0,0,1,0,0.88,0.94,-0.06,Do Not Disturb,0.93,No Discount (Sure Thing),93.6,599348
2.37,19,628.97,41,0,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.0,602120
7.88,64,95.59,26,0,0,1,0,0.95,0.94,0.01,Sure Thing,0.94,No Discount (Sure Thing),94.1,614165
2.37,19,483.84,46,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.9,656346
2.87,23,441.8,37,1,0,1,1,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.0,439120
2.22,18,49.19,44,0,0,1,0,0.89,0.94,-0.05,Do Not Disturb,0.94,No Discount (Sure Thing),94.0,454661
3.13,25,350.38,40,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.99,476436
2.7,22,106.54,55,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.07,484987
3.3,27,145.03,36,0,1,1,0,0.93,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),95.17,514899
2.08,17,68.82,41,1,0,1,0,0.89,0.91,-0.02,Do Not Disturb,0.91,No Discount (Sure Thing),91.43,520256
4.77,38,731.02,50,1,1,1,1,0.93,0.94,-0.01,Sure Thing,0.94,No Discount (Sure Thing),94.38,525684
4.28,35,409.9,48,1,1,1,1,0.92,0.95,-0.02,Do Not Disturb,0.94,No Discount (Sure Thing),94.58,531109
3.23,27,486.97,36,0,1,1,1,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.92,531322
3.52,28,436.15,49,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.93,532810
4.13,34,190.09,39,1,0,0,0,0.93,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.81,538915
3.95,32,604.57,39,1,1,1,0,0.93,0.95,-0.02,Sure Thing,0.94,No Discount (Sure Thing),94.78,539010
2.38,19,917.0,40,1,0,1,0,0.91,0.95,-0.03,Do Not Disturb,0.95,No Discount (Sure Thing),94.75,541967
3.92,32,389.62,42,0,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.93,545652
3.88,31,319.16,45,1,0,1,1,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.91,559775
2.05,17,99.98,30,0,0,1,0,0.83,0.89,-0.06,Do Not Disturb,0.87,No Discount (Sure Thing),88.57,573670
4.52,37,543.25,19,0,0,1,0,0.94,0.93,0.02,Sure Thing,0.93,No Discount (Sure Thing),92.96,590744
2.62,21,694.39,64,0,0,1,0,0.94,0.94,0.0,Sure Thing,0.94,No Discount (Sure Thing),94.19,590922
2.77,22,328.79,44,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.02,593786
5.67,46,116.38,51,1,0,1,0,0.92,0.94,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.31,595284
3.3,27,223.96,45,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.05,601882
2.28,18,479.44,30,1,1,1,0,0.9,0.95,-0.04,Do Not Disturb,0.93,No Discount (Sure Thing),94.5,602598
3.03,24,486.21,38,0,0,1,1,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.04,606862
2.82,23,293.0,53,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.93,609868
2.77,22,479.4,29,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.87,641364
2.62,21,1296.66,39,1,0,1,0,0.93,0.95,-0.02,Do Not Disturb,0.94,No Discount (Sure Thing),94.7,663017
2.05,17,644.42,54,1,1,1,0,0.86,0.9,-0.04,Do Not Disturb,0.9,No Discount (Sure Thing),90.25,690420
2.72,22,47.6,45,0,1,1,1,0.94,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.33,691546
1.92,15,926.67,66,1,0,0,1,0.1,0.48,-0.38,Do Not Disturb,0.28,Avoid (Do Not Disturb),48.1,377069
2.95,24,1326.39,35,0,0,1,0,0.93,0.95,-0.02,Sure Thing,0.94,No Discount (Sure Thing),94.82,431602
3.07,25,182.33,39,0,0,1,0,0.94,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.11,449033
2.43,20,517.99,38,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.91,489953
3.05,25,294.5,53,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.96,491124
2.63,21,748.78,36,0,0,1,0,0.93,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.94,516269
3.15,26,51.16,48,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.32,517403
3.33,27,567.18,43,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.88,518527
3.33,27,364.75,56,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.96,520619
8.52,70,679.78,37,1,0,1,0,0.95,0.94,0.01,Sure Thing,0.94,No Discount (Sure Thing),93.71,520878
3.18,26,244.41,29,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.74,521109
2.23,18,184.72,49,0,0,1,0,0.89,0.94,-0.05,Do Not Disturb,0.93,No Discount (Sure Thing),93.66,525722
3.1,25,345.8,29,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.82,532347
3.12,25,555.11,42,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.94,540260
3.03,25,189.19,42,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.17,552613
1.87,15,719.31,41,0,0,0,0,0.25,0.21,0.04,Sure Thing,0.2,No Action,21.08,570746
2.42,19,715.14,62,1,1,1,0,0.94,0.94,-0.0,Sure Thing,0.94,No Discount (Sure Thing),94.18,577089
2.37,19,643.73,52,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.89,582785
3.47,28,404.97,38,1,0,0,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.92,597010
14.38,116,482.85,35,1,0,1,0,0.97,0.94,0.04,Sure Thing,0.94,No Discount (Sure Thing),93.8,600515
3.0,24,558.62,40,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,663565
2.48,20,5.24,36,0,1,1,0,0.92,0.95,-0.03,Do Not Disturb,0.95,No Discount (Sure Thing),95.28,720860
2.47,20,463.72,44,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.97,727886
3.47,28,359.14,40,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.94,756434
5.93,48,353.48,51,1,0,1,0,0.93,0.94,-0.01,Sure Thing,0.94,No Discount (Sure Thing),94.16,361759
3.35,27,154.97,26,0,0,1,1,0.95,0.95,0.0,Sure Thing,0.95,No Discount (Sure Thing),94.93,505916
2.38,19,99.07,35,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.13,512329
3.27,26,143.68,50,1,1,1,1,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.14,515103
14.05,114,28.27,35,0,0,1,0,0.95,0.94,0.02,Sure Thing,0.95,No Discount (Sure Thing),93.97,515139
3.7,29,171.3,80,1,0,1,0,0.75,0.92,-0.17,Do Not Disturb,0.9,No Discount (Sure Thing),92.32,517715
3.38,27,48.63,30,0,0,0,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.02,533895
2.53,21,469.51,44,0,0,1,1,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.99,537393
2.27,18,494.52,35,0,0,1,1,0.89,0.94,-0.05,Do Not Disturb,0.93,No Discount (Sure Thing),93.79,543968
3.62,29,645.47,43,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.94,547663
2.15,17,252.9,37,0,1,1,0,0.89,0.9,-0.01,Sure Thing,0.9,No Discount (Sure Thing),89.74,568182
3.33,27,612.37,37,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.89,596335
3.37,27,182.66,53,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.95,606094
2.48,20,368.08,34,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,623077
2.63,21,407.55,39,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,625030
5.03,41,135.57,41,0,0,1,0,0.92,0.95,-0.03,Do Not Disturb,0.95,No Discount (Sure Thing),94.75,664401
4.02,32,468.74,27,0,0,1,0,0.94,0.95,-0.0,Sure Thing,0.94,No Discount (Sure Thing),94.63,486270
1.72,14,605.15,39,0,0,0,0,0.02,0.0,0.02,Sure Thing,0.01,No Action,0.1,512610
2.45,20,1315.21,42,1,0,1,0,0.92,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.7,515953
2.17,18,391.08,49,1,1,1,0,0.9,0.93,-0.03,Do Not Disturb,0.92,No Discount (Sure Thing),93.04,516004
2.88,23,5.09,45,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.27,516704
1.83,15,370.89,45,0,1,1,0,0.27,0.44,-0.16,Do Not Disturb,0.39,Avoid (Do Not Disturb),43.8,519626
3.58,29,48.3,26,1,1,1,0,0.95,0.95,-0.0,Sure Thing,0.95,No Discount (Sure Thing),95.03,528242
3.37,28,353.44,47,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.9,531143
3.32,27,393.32,48,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.9,531557
1.13,9,944.67,30,0,0,0,0,0.04,0.0,0.04,Sure Thing,0.02,No Action,0.03,532750
2.42,20,147.43,43,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.16,534594
2.93,24,115.42,53,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.08,550110
4.65,38,196.2,46,1,0,1,0,0.93,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.79,551448
3.02,24,541.05,51,0,0,1,1,0.95,0.95,-0.0,Sure Thing,0.95,No Discount (Sure Thing),94.97,553664
2.35,19,262.71,32,1,1,0,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.84,562832
2.57,21,654.57,44,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.9,563711
2.2,18,421.87,40,0,1,1,0,0.88,0.93,-0.05,Do Not Disturb,0.93,No Discount (Sure Thing),93.45,568060
1.97,16,165.5,54,0,1,0,1,0.51,0.76,-0.25,Do Not Disturb,0.75,No Discount (Sure Thing),76.48,572728
2.4,20,438.32,65,1,0,1,1,0.94,0.94,-0.01,Sure Thing,0.93,No Discount (Sure Thing),94.13,575868
2.13,18,14.96,48,0,0,1,0,0.85,0.91,-0.06,Do Not Disturb,0.91,No Discount (Sure Thing),91.3,585832
2.52,20,104.48,40,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.12,597954
2.07,17,1739.02,16,0,1,0,1,0.61,0.81,-0.2,Do Not Disturb,0.76,No Discount (Sure Thing),81.1,607197
2.32,19,549.17,31,0,1,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.76,644467
2.13,17,117.67,46,1,1,1,0,0.9,0.89,0.0,Sure Thing,0.9,No Discount (Sure Thing),89.1,656150
4.6,37,1342.22,31,0,0,1,1,0.92,0.94,-0.03,Do Not Disturb,0.94,No Discount (Sure Thing),94.37,508153
4.78,39,459.62,54,1,1,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.65,510815
2.15,18,1171.92,27,1,1,0,0,0.88,0.82,0.06,Persuadable,0.84,No Discount (Sure Thing),81.69,519722
3.02,24,89.02,30,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.01,525410
2.1,17,330.52,50,1,0,1,0,0.9,0.9,-0.01,Sure Thing,0.9,No Discount (Sure Thing),90.39,531386
2.63,22,503.03,49,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.87,531884
2.92,23,197.16,50,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.1,534903
2.3,19,572.21,40,1,1,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.85,548256
2.4,19,541.15,42,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.94,549584
2.25,18,374.62,39,0,1,1,0,0.89,0.93,-0.05,Do Not Disturb,0.92,No Discount (Sure Thing),93.37,568105
2.08,17,47.2,40,1,0,1,1,0.88,0.92,-0.03,Do Not Disturb,0.91,No Discount (Sure Thing),91.56,590905
4.07,34,267.47,44,0,0,0,0,0.92,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.67,629725
2.33,19,1942.64,42,0,1,1,0,0.91,0.94,-0.02,Do Not Disturb,0.93,No Discount (Sure Thing),93.76,635303
2.88,23,168.05,44,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.16,654259
2.28,18,314.39,46,0,0,1,0,0.9,0.95,-0.05,Do Not Disturb,0.94,No Discount (Sure Thing),94.63,456226
3.73,30,724.86,53,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.92,511542
2.3,18,481.68,46,1,0,1,0,0.9,0.95,-0.05,Do Not Disturb,0.94,No Discount (Sure Thing),94.74,512163
2.88,23,22.59,30,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.24,519709
3.65,30,693.03,39,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.84,520530
2.08,17,133.86,53,1,0,1,0,0.86,0.91,-0.05,Do Not Disturb,0.9,No Discount (Sure Thing),91.23,524200
2.6,22,443.03,43,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.01,526492
3.88,31,293.18,44,1,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.91,527824
3.0,24,522.88,50,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.8,532989
5.65,45,93.75,32,0,0,1,1,0.91,0.94,-0.03,Do Not Disturb,0.94,No Discount (Sure Thing),94.14,534971
2.72,22,360.72,43,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,538197
2.7,22,125.57,37,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.15,538638
4.57,37,251.45,17,0,0,1,0,0.94,0.92,0.02,Sure Thing,0.94,No Discount (Sure Thing),92.0,538681
2.3,19,86.93,37,0,1,1,0,0.91,0.95,-0.04,Do Not Disturb,0.95,No Discount (Sure Thing),95.12,539558
3.58,28,626.03,51,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.87,543114
2.23,18,707.35,16,0,0,1,0,0.86,0.91,-0.05,Do Not Disturb,0.9,No Discount (Sure Thing),91.04,551990
2.47,20,102.16,37,0,0,0,0,0.94,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.1,559345
2.63,21,346.77,49,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.93,573122
2.32,19,100.25,31,0,1,1,0,0.92,0.95,-0.03,Do Not Disturb,0.95,No Discount (Sure Thing),95.03,621607
3.52,28,391.64,43,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.94,675201
2.83,23,198.28,50,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.07,297546
2.42,19,450.14,44,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.99,446124
2.77,22,1404.78,37,1,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.68,454920
2.98,24,479.51,37,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.0,476665
4.93,40,306.29,29,0,0,1,0,0.93,0.94,-0.02,Sure Thing,0.94,No Discount (Sure Thing),94.44,495273
4.43,36,625.33,39,1,1,1,1,0.93,0.95,-0.02,Sure Thing,0.94,No Discount (Sure Thing),94.58,515398
2.22,18,274.62,17,0,0,1,1,0.9,0.92,-0.02,Do Not Disturb,0.92,No Discount (Sure Thing),91.7,516590
1.1,9,383.03,38,1,0,0,1,0.01,0.0,0.01,Sure Thing,0.01,No Action,0.1,517142
3.7,30,100.07,33,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.1,521293
2.92,24,379.2,25,0,0,1,0,0.95,0.95,0.01,Sure Thing,0.95,No Discount (Sure Thing),94.77,533199
2.78,23,381.25,29,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.82,533773
4.85,39,726.73,42,0,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),94.6,543375
2.07,17,587.54,53,1,1,1,1,0.86,0.9,-0.04,Do Not Disturb,0.9,No Discount (Sure Thing),89.8,545011
4.37,35,44.93,16,0,0,1,0,0.94,0.92,0.02,Sure Thing,0.93,No Discount (Sure Thing),92.33,550711
1.93,16,340.12,48,1,0,1,0,0.53,0.81,-0.28,Do Not Disturb,0.8,No Discount (Sure Thing),81.11,555521
3.73,30,81.45,55,1,0,1,0,0.95,0.95,-0.0,Sure Thing,0.95,No Discount (Sure Thing),95.07,558394
2.87,23,304.56,48,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.02,564052
2.27,18,29.09,37,0,0,1,0,0.86,0.94,-0.09,Do Not Disturb,0.94,No Discount (Sure Thing),94.27,570837
3.6,29,209.27,52,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.94,584030
3.08,25,553.06,53,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.93,614933
2.43,20,431.97,47,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.0,619615
6.03,49,4785.68,67,1,0,1,0,0.71,0.76,-0.05,Do Not Disturb,0.85,No Discount (Sure Thing),76.03,632475
4.15,33,644.13,40,1,0,1,0,0.93,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.69,485544
2.57,21,752.39,52,1,0,1,0,0.93,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.88,505667
4.07,33,421.85,34,1,0,1,0,0.93,0.95,-0.02,Do Not Disturb,0.94,No Discount (Sure Thing),94.69,514206
3.12,25,242.4,32,0,1,1,1,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.03,519096
3.7,30,757.06,35,1,0,0,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.82,524607
4.43,36,154.81,36,1,1,1,0,0.92,0.95,-0.03,Do Not Disturb,0.95,No Discount (Sure Thing),94.95,530468
2.5,20,62.2,50,1,0,1,1,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.15,530579
2.63,21,310.67,38,0,1,1,0,0.93,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.97,531006
2.33,19,276.79,53,1,1,1,0,0.93,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.95,539315
1.98,16,326.48,45,1,0,0,1,0.68,0.8,-0.13,Do Not Disturb,0.78,No Discount (Sure Thing),80.4,543165
2.23,18,575.03,43,1,0,1,0,0.87,0.93,-0.06,Do Not Disturb,0.93,No Discount (Sure Thing),93.43,544256
2.55,20,4354.66,49,0,0,1,0,0.84,0.81,0.03,Sure Thing,0.78,No Discount (Sure Thing),80.79,547100
2.08,17,566.41,49,1,0,1,0,0.87,0.9,-0.03,Do Not Disturb,0.9,No Discount (Sure Thing),89.96,551567
2.83,23,49.5,34,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.31,554284
2.47,20,202.18,54,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.02,560078
2.6,21,254.49,52,0,0,1,0,0.95,0.95,-0.0,Sure Thing,0.95,No Discount (Sure Thing),94.98,563165
2.35,19,308.29,47,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,569733
1.97,16,363.73,44,1,1,0,0,0.55,0.74,-0.2,Do Not Disturb,0.75,No Discount (Sure Thing),74.45,572489
4.95,40,67.48,37,0,0,1,0,0.93,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.63,575131
4.08,33,92.17,34,1,1,1,0,0.92,0.95,-0.03,Do Not Disturb,0.95,No Discount (Sure Thing),94.93,577410
2.08,17,556.3,44,1,0,1,0,0.89,0.9,-0.01,Sure Thing,0.9,No Discount (Sure Thing),90.1,603715
2.5,20,600.88,44,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.98,610144
2.5,20,242.32,41,0,0,1,0,0.94,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.07,611954
4.03,33,428.87,38,1,0,1,0,0.93,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.72,624258
2.58,21,395.21,44,1,0,1,1,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.96,635300
2.78,23,57.29,40,0,0,1,0,0.93,0.95,-0.02,Sure Thing,0.95,No Discount (Sure Thing),95.14,642786
3.37,27,500.08,48,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.84,780167
2.83,22,91.84,36,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.1,417679
2.32,19,194.76,29,0,1,1,0,0.93,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.68,471565
2.52,21,282.73,50,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.93,488410
3.75,31,732.38,47,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.93,489635
2.12,17,422.87,46,0,0,1,0,0.87,0.91,-0.03,Do Not Disturb,0.91,No Discount (Sure Thing),90.5,497108
2.53,20,142.5,27,0,0,0,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.99,522800
3.13,25,141.36,40,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.17,523717
2.38,19,420.3,40,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.0,527396
2.2,18,1854.84,48,1,1,1,0,0.84,0.92,-0.08,Do Not Disturb,0.9,No Discount (Sure Thing),92.44,536241
2.58,21,43.85,25,0,0,1,0,0.95,0.95,-0.0,Sure Thing,0.95,No Discount (Sure Thing),95.03,536652
5.38,43,584.17,41,0,0,1,0,0.93,0.94,-0.02,Sure Thing,0.94,No Discount (Sure Thing),94.48,562334
4.75,38,3434.68,36,0,0,1,0,0.87,0.73,0.14,Persuadable,0.78,No Discount (Sure Thing),72.8,573191
2.62,22,640.72,53,1,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.93,574150
3.83,32,1617.14,47,1,1,1,0,0.91,0.93,-0.02,Do Not Disturb,0.94,No Discount (Sure Thing),93.47,582723
3.5,29,279.67,53,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.94,591599
1.58,13,1460.38,38,1,0,0,0,0.02,0.0,0.02,Sure Thing,0.0,No Action,0.16,618642
1.58,13,79.17,39,1,1,0,0,0.03,0.01,0.03,Sure Thing,0.01,No Action,0.59,621811
5.48,44,386.96,39,0,1,1,0,0.92,0.94,-0.02,Do Not Disturb,0.94,No Discount (Sure Thing),94.22,624913
3.18,26,183.94,42,0,0,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.11,636873
2.53,20,633.95,29,0,0,1,0,0.93,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.84,695557
1.27,10,1340.11,40,1,0,0,0,0.03,0.0,0.03,Sure Thing,0.01,No Action,0.21,492209
3.87,32,139.72,30,0,0,1,0,0.93,0.95,-0.02,Do Not Disturb,0.95,No Discount (Sure Thing),94.94,507273
2.83,23,235.58,44,0,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),95.13,511996
2.43,19,458.23,49,1,1,1,0,0.94,0.95,-0.01,Sure Thing,0.95,No Discount (Sure Thing),94.87,516144
2.93,23,750.02,47,0,1,1,0,0.92,0.95,-0.03,Do Not Disturb,0.95,No Discount (Sure Thing),94.9,519171
